Date,Sunspots
1778-03-31,67.35583303386444
1778-04-30,65.90836204334212
1778-05-31,63.406695398843254
1778-06-30,62.11279322864433
1778-07-31,85.33440817404907
1778-08-31,79.68635464922203
1778-09-30,60.67662486724319
1778-10-31,74.84660898293271
1778-11-30,76.60810957158088
1778-12-31,64.2380230312944
1779-01-31,70.30396272241516
1779-02-28,78.12264158904871
1779-03-31,73.86687521332806
1779-04-30,93.93763915419893
1779-05-31,67.29892495488416
1779-06-30,77.77501792360674
1779-07-31,58.69760037908034
1779-08-31,66.74664957788617
1779-09-30,67.40653649535003
1779-10-31,63.257627160284684
1779-11-30,79.11125926311078
1779-12-31,101.97051024694882
1780-01-31,65.91832196568944
1780-02-29,98.01093308775758
1780-03-31,91.85202183359804
1780-04-30,89.84449696174438
1780-05-31,88.04075000091954
1780-06-30,88.62186919275253
1780-07-31,82.65588587258922
1780-08-31,77.22361716542001
1780-09-30,78.72699483522841
1780-10-31,81.5356644518424
1780-11-30,85.95031110847953
1780-12-31,86.21076376568976
1781-01-31,73.38177296964746
1781-02-28,69.52200341476647
1781-03-31,63.03762543457447
1781-04-30,78.07678824958928
1781-05-31,78.01558941826151
1781-06-30,89.08810764899087
1781-07-31,92.79026784240158
1781-08-31,77.43219297667267
1781-09-30,74.13797461468927
1781-10-31,94.42544394084827
1781-11-30,92.51813187007329
1781-12-31,91.4207880325888
1782-01-31,80.27406307349183
1782-02-28,83.24759268516216
1782-03-31,94.7879754157334
1782-04-30,76.93867385340897
1782-05-31,102.23702830307107
1782-06-30,84.17329791698586
1782-07-31,82.12258449940232
1782-08-31,87.58652148605347
1782-09-30,73.20770011928872
1782-10-31,84.29172672105409
1782-11-30,79.4184523311108
1782-12-31,72.27794235685703
1783-01-31,81.77199994798477
1783-02-28,80.12925638781864
1783-03-31,89.84743905639222
1783-04-30,93.7928833271695
1783-05-31,88.52501635661649
1783-06-30,84.5799476784167
1783-07-31,110.7468821913343
1783-08-31,101.8634939498058
1783-09-30,97.9100568831534
1783-10-31,106.32167256568181
1783-11-30,103.35533266534821
1783-12-31,84.86480323679304
1784-01-31,91.66818740250172
1784-02-29,77.74360508411259
1784-03-31,92.19857759277589
1784-04-30,87.17366047773893
1784-05-31,100.95205656606684
1784-06-30,84.0333689289065
1784-07-31,90.34015786551943
1784-08-31,89.92932115778481
1784-09-30,94.78817323109452
1784-10-31,96.35164481845115
1784-11-30,81.7479275568661
1784-12-31,80.50060280844008
1785-01-31,79.26394965936612
1785-02-28,106.0284553832387
1785-03-31,81.20797352255477
1785-04-30,88.6301711753478
1785-05-31,89.16029005090282
1785-06-30,86.27828518886896
1785-07-31,82.24061150485663
1785-08-31,90.04830906672467
1785-09-30,83.09897996268758
1785-10-31,81.30217535512948
1785-11-30,81.8572733408062
1785-12-31,67.32183772190008
1786-01-31,81.51049039622511
1786-02-28,76.60502589617275
1786-03-31,72.73135745410016
1786-04-30,79.18979791915041
1786-05-31,79.28514712232925
1786-06-30,87.8877601358102
1786-07-31,82.00651256693567
1786-08-31,66.29536903792662
1786-09-30,86.11186965794133
1786-10-31,79.43932703478697
1786-11-30,87.53724519808088
1786-12-31,78.40288790747837
1787-01-31,88.4943730567101
1787-02-28,80.83429487129963
1787-03-31,68.72744463953698
1787-04-30,66.32909245862027
1787-05-31,77.05539827358507
1787-06-30,76.81747700233512
1787-07-31,55.42046197602714
1787-08-31,74.77817377856901
1787-09-30,94.87104520120532
1787-10-31,92.8348131017747
1787-11-30,86.76451408325399
1787-12-31,80.9898463843581
1788-01-31,67.90902507626552
1788-02-29,71.82706307352487
1788-03-31,88.54395535916275
1788-04-30,78.82705810104446
1788-05-31,77.8969660654046
1788-06-30,70.38821220635597
1788-07-31,65.68435212226302
1788-08-31,61.21694613070754
1788-09-30,70.90431598630997
1788-10-31,76.67607314331178
1788-11-30,80.03779378832591
1788-12-31,72.61124076952501
1789-01-31,70.18868120638167
1789-02-28,71.64798630278246
1789-03-31,57.27188786950133
1789-04-30,56.03700912295393
1789-05-31,67.85367785109732
1789-06-30,53.61251407627749
1789-07-31,53.824720949938936
1789-08-31,75.34444032915543
1789-09-30,60.60296190416895
1789-10-31,47.799397047242095
1789-11-30,78.22712104482495
1789-12-31,50.48701797203393
1790-01-31,47.29117063200262
1790-02-28,68.43548210092848
1790-03-31,43.187580449080144
1790-04-30,54.17220446824143
1790-05-31,47.67044403657696
1790-06-30,50.71825396841073
1790-07-31,44.29702674743537
1790-08-31,38.73408632380804
1790-09-30,52.78506434827181
1790-10-31,51.27523397676857
1790-11-30,42.23230075918534
1790-12-31,51.13327541957072
1791-01-31,49.48529793369538
1791-02-28,32.60286649317257
1791-03-31,42.90340080398696
1791-04-30,51.929911469289976
1791-05-31,32.01643783809085
1791-06-30,50.24214478874848
1791-07-31,52.59851591010335
1791-08-31,47.428938664749964
1791-09-30,42.881968892282394
1791-10-31,26.419161517087993
1791-11-30,28.126268702725582
1791-12-31,46.28642228267252
1792-01-31,22.485089261746644
1792-02-29,29.462883601422842
1792-03-31,25.30487194800026
1792-04-30,41.2900591533336
1792-05-31,36.526874963335146
1792-06-30,41.06423744342439
1792-07-31,47.79363504278786
1792-08-31,15.60113848216938
1792-09-30,40.426163509571396
1792-10-31,13.727338114188488
1792-11-30,16.880617011069084
1792-12-31,31.9598113709368
1793-01-31,36.780703241685366
1793-02-28,43.67473028130027
1793-03-31,12.207843648402282
1793-04-30,17.576661038379676
1793-05-31,33.20376962546058
1793-06-30,33.048387033920484
1793-07-31,7.836982377748516
1793-08-31,17.00689939557841
1793-09-30,22.035721577911726
1793-10-31,15.343057231823098
1793-11-30,33.3142631077538
1793-12-31,7.542646070919133
1794-01-31,37.272802248482584
1794-02-28,19.58004284437279
1794-03-31,22.342727815837883
1794-04-30,10.264709997031982
1794-05-31,8.544064664280354
1794-06-30,9.233296231230508
1794-07-31,27.844787572893583
1794-08-31,22.6523316932512
1794-09-30,26.56290342809803
1794-10-31,10.815934068291899
1794-11-30,24.116032754178804
1794-12-31,15.437686465986657
1795-01-31,-0.954484260610645
1795-02-28,18.514134723333033
1795-03-31,7.925735661695215
1795-04-30,19.15581112574647
1795-05-31,10.426018388207275
1795-06-30,18.07799669913305
1795-07-31,9.786300652742284
1795-08-31,-0.8433306585772673
1795-09-30,15.345978096214662
1795-10-31,-4.53363677264435
1795-11-30,11.436106171694467
1795-12-31,-5.043438943828889
1796-01-31,-1.1438304492737732
1796-02-29,-4.213658567937346
1796-03-31,22.72671633023625
1796-04-30,30.63341177180461
1796-05-31,10.637200341135223
1796-06-30,12.632693377263859
1796-07-31,8.75882242402626
1796-08-31,9.10986328524749
1796-09-30,3.746443374390841
1796-10-31,5.705557244371241
1796-11-30,14.834522383015614
1796-12-31,20.825710336519457
1797-01-31,16.29519082043272
1797-02-28,15.69643277012304
1797-03-31,3.535183290439191
1797-04-30,1.7004744888966155
1797-05-31,21.925663212678028
1797-06-30,8.422862074439507
1797-07-31,26.786632359980825
1797-08-31,7.456536152609215
1797-09-30,-7.795832546470436
1797-10-31,10.724614669765986
1797-11-30,18.71818605243031
1797-12-31,13.661033979365733
1798-01-31,-12.752741631850107
1798-02-28,1.565999858294294
1798-03-31,14.371123698658586
1798-04-30,10.649667546114753
1798-05-31,16.439781646673985
1798-06-30,10.357072212211511
1798-07-31,24.971063262115536
1798-08-31,14.179965640271465
1798-09-30,2.1985638279140893
1798-10-31,11.209576395689961
1798-11-30,14.062696949960221
1798-12-31,4.2249941210399875
1799-01-31,6.171770487211919
1799-02-28,18.16693362927809
1799-03-31,6.579056592287248
1799-04-30,10.762210510224305
1799-05-31,26.210330584141307
1799-06-30,16.401044646239075
1799-07-31,23.583419397156604
1799-08-31,18.125874972909955
1799-09-30,20.41827850173189
1799-10-31,21.18817555627209
1799-11-30,20.284490907593774
1799-12-31,2.282851234643715
1800-01-31,13.151349930787141
1800-02-28,25.871403221114342
1800-03-31,28.465036324834642
1800-04-30,14.358666599300683
1800-05-31,7.631727421411465
1800-06-30,16.49552432310278
1800-07-31,7.2509374267469795
1800-08-31,21.6925059918393
1800-09-30,21.82738351428809
1800-10-31,20.38894244317828
1800-11-30,24.782210449802996
1800-12-31,15.463187536799264
1801-01-31,39.50561631772895
1801-02-28,32.2145403731238
1801-03-31,32.97968048423296
1801-04-30,19.836746514821694
1801-05-31,6.699491159724676
1801-06-30,31.19125627532231
1801-07-31,38.048075439196516
1801-08-31,38.62757746281056
1801-09-30,32.736179360021794
1801-10-31,25.692901566586333
1801-11-30,45.554729921285855
1801-12-31,25.322280508134966
1802-01-31,34.71303425320252
1802-02-28,30.271408641407266
1802-03-31,28.579087936189254
1802-04-30,31.469852083658456
1802-05-31,53.04566344293059
1802-06-30,57.93515527023576
1802-07-31,35.94049634108518
1802-08-31,16.713052303185812
1802-09-30,33.254715247946294
1802-10-31,67.74729198541972
1802-11-30,42.633525619403926
1802-12-31,41.346297326267
1803-01-31,41.99842960545796
1803-02-28,34.23286798967406
1803-03-31,35.63810715552359
1803-04-30,30.815037372548865
1803-05-31,53.675530008529876
1803-06-30,36.67557372371483
1803-07-31,27.895226569276335
1803-08-31,40.7612090173409
1803-09-30,50.58904190755223
1803-10-31,47.81050690839808
1803-11-30,60.58388319385948
1803-12-31,45.44167044484327
1804-01-31,35.32471148980892
1804-02-29,61.63343619405106
1804-03-31,48.85653776016573
1804-04-30,56.21754286535445
1804-05-31,66.3672184605654
1804-06-30,54.98639640095422
1804-07-31,48.52286157228791
1804-08-31,53.88598080786263
1804-09-30,50.17698062934085
1804-10-31,65.10956430753077
1804-11-30,60.248806885439194
1804-12-31,48.0980391252792
1805-01-31,38.830335698784964
1805-02-28,66.58850567860551
1805-03-31,65.30425530123719
1805-04-30,56.39746074219598
1805-05-31,69.76507726882424
1805-06-30,56.99264818917443
1805-07-31,47.09189555686864
1805-08-31,70.31867420388504
1805-09-30,67.93250043492166
1805-10-31,70.98490684006703
1805-11-30,66.55309122234598
1805-12-31,57.86913320863236
1806-01-31,80.04935294947914
1806-02-28,71.05496421031425
1806-03-31,71.25033659482611
1806-04-30,59.97599197220337
1806-05-31,70.13369981703609
1806-06-30,46.8207142592441
1806-07-31,84.19027822250897
1806-08-31,74.82004542214395
1806-09-30,82.97854640374587
1806-10-31,58.27256713850579
1806-11-30,72.20679932966232
1806-12-31,77.52180128366827
1807-01-31,96.27805338540983
1807-02-28,81.68837557216223
1807-03-31,73.78416030378895
1807-04-30,64.16913783117963
1807-05-31,66.08013630134307
1807-06-30,58.191267602371866
1807-07-31,92.63029878902634
1807-08-31,85.67891484276966
1807-09-30,89.09401479993478
1807-10-31,75.30884379502413
1807-11-30,70.24680185028323
1807-12-31,83.81876049494333
1808-01-31,85.7664712242542
1808-02-29,87.80360558409049
1808-03-31,90.03334214702124
1808-04-30,99.24251606580572
1808-05-31,84.74035090248806
1808-06-30,86.63618513844412
1808-07-31,65.04680762571508
1808-08-31,83.34928772841761
1808-09-30,84.97459110874316
1808-10-31,114.10293771350415
1808-11-30,65.29310087853001
1808-12-31,68.75596247319213
1809-01-31,91.49332838422913
1809-02-28,77.09798903273725
1809-03-31,84.82056304887239
1809-04-30,88.1430162720496
1809-05-31,81.0005794023339
1809-06-30,89.29550842473483
1809-07-31,96.58680138216017
1809-08-31,75.79089136743
1809-09-30,95.04400620808367
1809-10-31,84.43106177221146
1809-11-30,105.84626200719458
1809-12-31,85.79101779682942
1810-01-31,85.51912585442236
1810-02-28,95.21846688004203
1810-03-31,101.03589258264317
1810-04-30,109.9525673679286
1810-05-31,91.27721808608904
1810-06-30,72.58763336778063
1810-07-31,93.9563549310527
1810-08-31,91.6366031631454
1810-09-30,88.99755700491802
1810-10-31,85.91940683789424
1810-11-30,80.88638914489316
1810-12-31,96.85179733641385
1811-01-31,98.96970260024334
1811-02-28,81.35965958650482
1811-03-31,78.25802917759336
1811-04-30,70.13577612492087
1811-05-31,96.60083937770106
1811-06-30,80.40510565593388
1811-07-31,80.45692550092791
1811-08-31,99.12917262205465
1811-09-30,82.89214837874462
1811-10-31,85.55526085532463
1811-11-30,87.38490775064089
1811-12-31,85.06917677797765
1812-01-31,79.90815818409419
1812-02-29,90.92743877997216
1812-03-31,82.71041443311323
1812-04-30,79.09025579759161
1812-05-31,79.8282561524687
1812-06-30,96.00224715479156
1812-07-31,85.66242150159454
1812-08-31,83.31496162158179
1812-09-30,92.10364813018654
1812-10-31,99.44132640616624
1812-11-30,64.63078142415443
1812-12-31,97.47765849571675
1813-01-31,89.28280939400088
1813-02-28,94.11582171822639
1813-03-31,86.98257394485053
1813-04-30,92.35666559700392
1813-05-31,86.01250040971318
1813-06-30,92.04753161978634
1813-07-31,88.10034143023177
1813-08-31,74.59190283206077
1813-09-30,103.0142930018584
1813-10-31,86.2472788582388
1813-11-30,79.88468237769834
1813-12-31,76.812072141776
1814-01-31,71.17766428293478
1814-02-28,68.6193998135701
1814-03-31,85.46315718077314
1814-04-30,66.86920159327974
1814-05-31,88.06838429255876
1814-06-30,77.20706494369476
1814-07-31,75.14241577489804
1814-08-31,77.78107436968853
1814-09-30,80.70660116412098
1814-10-31,71.74594094025562
1814-11-30,74.67156681992049
1814-12-31,77.2233426790499
1815-01-31,70.1602360728056
1815-02-28,59.553005300214636
1815-03-31,77.29622993692735
1815-04-30,71.34357352096835
1815-05-31,85.64766144382762
1815-06-30,68.93580827782839
1815-07-31,72.41861533467426
1815-08-31,81.80183222962256
1815-09-30,61.73655975304754
1815-10-31,49.151267547015934
1815-11-30,66.10995578579289
1815-12-31,73.56092966793578
1816-01-31,69.71637864033646
1816-02-29,63.83241736314963
1816-03-31,68.55699207335186
1816-04-30,70.27898033292227
1816-05-31,59.069424669207486
1816-06-30,44.42463942802246
1816-07-31,72.36765652868772
1816-08-31,54.012549152135826
1816-09-30,69.69380280638559
1816-10-31,63.85687230205508
1816-11-30,71.35454758792963
1816-12-31,59.5253425637468
1817-01-31,68.10220726678793
1817-02-28,50.27843115726913
1817-03-31,50.280597946303175
1817-04-30,47.3815184094341
1817-05-31,51.308274725576396
1817-06-30,42.04649081751603
1817-07-31,34.92707534599682
1817-08-31,43.29617453325061
1817-09-30,54.5170238851223
1817-10-31,52.08261372510147
1817-11-30,50.37529972113553
1817-12-31,41.64885269683716
1818-01-31,68.5854714957596
1818-02-28,34.40325981856914
1818-03-31,63.486620051753476
1818-04-30,44.47961256133395
1818-05-31,54.20749989979192
1818-06-30,47.20790351054295
1818-07-31,42.714388128245645
1818-08-31,49.01840791354859
1818-09-30,50.455591845981616
1818-10-31,34.09397395788348
1818-11-30,34.71133767782258
1818-12-31,58.19033380721384
1819-01-31,27.22285521842358
1819-02-28,58.40297935501529
1819-03-31,26.7873306197248
1819-04-30,13.227717395534203
1819-05-31,42.18930851163783
1819-06-30,49.00385677298644
1819-07-31,22.34157680809598
1819-08-31,18.972265834811754
1819-09-30,24.759340907753
1819-10-31,20.53382646424852
1819-11-30,34.82701690513683
1819-12-31,30.476396245711516
1820-01-31,18.422678694680265
1820-02-29,48.69896452709482
1820-03-31,9.603628919197877
1820-04-30,39.28857441574288
1820-05-31,15.67560975907367
1820-06-30,9.704756315742461
1820-07-31,32.29044746980124
1820-08-31,12.500118296188337
1820-09-30,39.73617917266781
1820-10-31,38.16626520267243
1820-11-30,16.57504529960775
1820-12-31,11.073695559300646
1821-01-31,4.784608165526883
1821-02-28,12.753995024876518
1821-03-31,23.074677385571572
1821-04-30,13.365138394832755
1821-05-31,18.765539683797158
1821-06-30,19.891132202239028
1821-07-31,17.25550378456813
1821-08-31,21.32008845720565
1821-09-30,32.11788502871246
1821-10-31,21.10332779647684
1821-11-30,13.664474266189668
1821-12-31,13.80984045307068
1822-01-31,22.090532760195433
1822-02-28,24.282554281149714
1822-03-31,19.89153667985816
1822-04-30,5.7565509491046
1822-05-31,28.043034485816534
1822-06-30,7.1393251139834835
1822-07-31,21.90299365824639
1822-08-31,5.566247362713023
1822-09-30,9.177645680662138
1822-10-31,17.543960617850964
1822-11-30,0.8946383053624771
1822-12-31,27.105442776574165
1823-01-31,19.983641404421057
1823-02-28,8.73626162659168
1823-03-31,8.387179161062141
1823-04-30,-5.402687434987101
1823-05-31,22.872813241907842
1823-06-30,1.1526219794657369
1823-07-31,10.355713190973786
1823-08-31,3.3695072870026737
1823-09-30,3.6309177212535797
1823-10-31,1.750654872217602
1823-11-30,1.9697104511559829
1823-12-31,11.499496115791803
1824-01-31,11.08432625457991
1824-02-29,5.807080095300834
1824-03-31,8.849384724185517
1824-04-30,18.181512544124615
1824-05-31,23.69446108532045
1824-06-30,17.275464660310323
1824-07-31,18.932388621192587
1824-08-31,8.65461154754738
1824-09-30,23.623454439431335
1824-10-31,-4.948232545728782
1824-11-30,18.09637583696084
1824-12-31,12.228165319639434
1825-01-31,27.450284291389146
1825-02-28,6.530350344910817
1825-03-31,-5.903969148784906
1825-04-30,2.8811633874381357
1825-05-31,14.175874930051855
1825-06-30,4.556914228930271
1825-07-31,-3.106783334422042
1825-08-31,1.678803329116862
1825-09-30,2.495561207324391
1825-10-31,17.175341639549643
1825-11-30,19.513240789294642
1825-12-31,-1.9737241423135181
1826-01-31,1.453128274715425
1826-02-28,5.956676336417569
1826-03-31,7.10188664410018
1826-04-30,15.504766860913378
1826-05-31,11.1911415349034
