Date,temp,humidity
2013-09-12,18.075558561307965,50.18396095253984
2013-09-13,16.19753477481026,47.947449095357705
2013-09-14,14.86431790690865,48.58036445817876
2013-09-15,12.487521031694369,52.260635146246884
2013-09-16,9.286736040690005,45.45962424424367
2013-09-17,13.053479515539745,49.324532152503515
2013-09-18,9.989121001723934,48.289287184623326
2013-09-19,14.54171986279063,47.386686752269235
2013-09-20,13.328856503065863,47.55694607892154
2013-09-21,10.917703359176421,50.577354892735755
2013-09-22,13.367618328798917,53.521783784956966
2013-09-23,12.313976515145782,48.15002936689881
2013-09-24,11.62713496909837,52.460007395431575
2013-09-25,12.546952427180042,46.79127501760924
2013-09-26,12.419868765173998,48.12749034539872
2013-09-27,12.827301301376192,51.78791983849582
2013-09-28,11.681839080937728,51.487544082866506
2013-09-29,11.522306206408265,47.27033076082647
2013-09-30,11.8567975283114,50.595606178957354
2013-10-01,15.145281442168113,56.899460421686655
2013-10-02,8.851494547789699,47.47674012905325
2013-10-03,11.167951961741311,50.19286689463111
2013-10-04,10.477801661540845,50.67407223851011
2013-10-05,8.25425529108688,55.48775026544025
2013-10-06,11.012291503586514,48.06409958672562
2013-10-07,10.250908896200793,55.62893198909564
2013-10-08,11.549485861771846,53.3698755198992
2013-10-09,11.720265855685621,50.041912493411516
2013-10-10,8.964910674403733,48.64837089698233
2013-10-11,11.225199339146323,53.543609801375155
2013-10-12,10.51537711344441,58.96622493220306
2013-10-13,8.905433463804,48.714705623495746
2013-10-14,10.161404123106951,69.19788593915725
2013-10-15,13.032115017580402,55.90155161352839
2013-10-16,6.957951898582277,53.12747178816724
2013-10-17,11.467017302850486,55.02895795990618
2013-10-18,11.404014982961332,51.09630391894954
2013-10-19,6.154331227045432,59.65392197725452
2013-10-20,9.323051269985209,51.578379054327414
2013-10-21,10.346405252833591,67.27182104352218
2013-10-22,7.978617173708515,63.13612121226313
2013-10-23,12.669900953309634,60.524864812377395
2013-10-24,15.060051731522854,53.38273442409696
2013-10-25,6.647885644108271,60.26335439365418
2013-10-26,7.222039966238805,62.03790102245399
2013-10-27,10.466927865010154,60.9335207183638
2013-10-28,7.57726674473648,57.64629019747169
2013-10-29,10.891475134049289,59.47217831235376
2013-10-30,8.165418943165497,63.39433372288321
2013-10-31,11.349423159069762,65.67696412024996
2013-11-01,14.64727678537001,63.541016680902025
2013-11-02,9.942266977087877,57.29747808749415
2013-11-03,10.26180008384168,58.337179123788424
2013-11-04,8.920466161336764,71.72915633509312
2013-11-05,13.176962783636174,61.48517675278662
2013-11-06,10.958168067348772,49.278773694780845
2013-11-07,10.816822614204412,61.760672047839776
2013-11-08,9.219913458747843,67.13693605072402
2013-11-09,8.285705629943042,57.04899279917631
2013-11-10,10.659412927493772,60.914938211981976
2013-11-11,12.054047512455119,70.05218906476283
2013-11-12,9.452558346539085,66.98782693183827
2013-11-13,10.86161333464276,67.07061690186137
2013-11-14,10.104224970802523,55.4264478097646
2013-11-15,8.384466202557231,74.10893371757103
2013-11-16,12.278834453799494,71.07536856018191
2013-11-17,10.307511202461496,66.06247291631702
2013-11-18,12.794003343560524,61.297477092976784
2013-11-19,11.423573569978862,58.16172117152189
2013-11-20,11.41770212081117,60.03217392151038
2013-11-21,11.633129081782734,66.21937569574959
2013-11-22,9.107955240007115,69.29971210730241
2013-11-23,12.542693865685703,63.588675077685295
2013-11-24,10.277896378952603,57.820680856336836
2013-11-25,15.223464030093082,66.92055323083558
2013-11-26,10.808010424320868,57.32737849727878
2013-11-27,12.135941807360252,73.40728085399356
2013-11-28,8.91718965345574,71.76306979747879
2013-11-29,9.06224272976753,70.12372212774237
2013-11-30,10.327026573398353,72.77324149493788
2013-12-01,14.53154253215963,63.64640889067855
2013-12-02,14.108072009595409,70.71861002281658
2013-12-03,14.100820858644884,71.2094270475283
2013-12-04,12.331362435159495,66.81050621271018
2013-12-05,12.222694378694031,72.78785861750917
2013-12-06,16.490883662868313,63.02264438040654
2013-12-07,14.133333164367079,76.49603304638786
2013-12-08,15.268985482982924,76.19858083567792
2013-12-09,16.897324176264178,62.08869279646506
2013-12-10,10.81313927902704,76.59243680145018
2013-12-11,15.000340942780284,74.29744683652136
2013-12-12,14.874211248311989,72.0241943505064
2013-12-13,11.189542652294364,78.7229973262642
2013-12-14,11.214819557395211,69.01866827041933
2013-12-15,14.238362489711998,81.77814098444749
2013-12-16,12.106802785251586,72.06494207999745
2013-12-17,17.32289810680475,83.89205101995796
2013-12-18,19.055845975115687,80.6147144743701
2013-12-19,13.56817977327479,71.98467738770783
2013-12-20,18.185310446520727,79.80056475822128
2013-12-21,13.128959036704666,76.00387804943391
2013-12-22,14.313125583287295,71.2357852091059
2013-12-23,18.25752837845065,73.22540017214877
2013-12-24,14.039387913302964,73.25616242874844
2013-12-25,16.252730972556563,75.49080914117884
2013-12-26,15.023167401844123,77.51234173970789
2013-12-27,18.238885476740123,84.27600328417401
2013-12-28,11.72477315328142,74.31323846878573
2013-12-29,14.669448783518913,73.15509008357334
2013-12-30,14.321101563496613,70.75183207622712
2013-12-31,19.31025970594278,72.46946426857858
2014-01-01,20.509431227037574,77.59564604655061
2014-01-02,20.491173536443075,85.55092958818543
2014-01-03,17.484387017267945,82.95678391366613
2014-01-04,15.924777412264952,82.31689151668027
2014-01-05,18.933985288810103,80.17768101240918
2014-01-06,21.73278685185361,84.46611029524465
2014-01-07,17.463149835963694,79.64701944543022
2014-01-08,22.85298839293393,79.3892714965323
2014-01-09,17.653867572224968,72.8331138857472
2014-01-10,17.531810945203482,81.30781432287995
2014-01-11,18.284813571856922,77.40947985670986
2014-01-12,21.13414598853563,73.40794464059431
2014-01-13,20.076248097358203,81.52850449168552
2014-01-14,18.71823647854204,81.27852296780307
2014-01-15,21.731240263468052,88.75502702559893
2014-01-16,20.23781956473961,83.32474091117504
2014-01-17,22.247047939610702,83.3679137581745
2014-01-18,22.037824475640033,79.75440203633298
2014-01-19,20.102283549117956,82.8867940198435
2014-01-20,23.30096036480798,86.10071776594062
2014-01-21,21.382417021805985,76.57963998079431
2014-01-22,25.56158431923708,77.60819313306351
2014-01-23,22.817436122423967,79.25295335645461
2014-01-24,24.84116000628095,70.87212888797984
2014-01-25,21.514133890596998,82.52666353124192
2014-01-26,21.865834186248176,72.84017317523782
2014-01-27,21.90935729693958,75.3404837139313
2014-01-28,18.91370117560234,78.48088919738964
2014-01-29,27.622345066000193,85.42695726918197
2014-01-30,26.522003290317336,78.10592192624452
2014-01-31,22.31291753937155,79.8060887795174
2014-02-01,25.804848332547312,80.5390425989694
2014-02-02,24.54258503911606,88.18825981121796
2014-02-03,25.70034680794273,84.12378751723654
2014-02-04,25.07163590622425,77.53091516507695
2014-02-05,24.294973014336364,82.10259918745462
2014-02-06,26.516297134435998,85.00256145542573
2014-02-07,24.47665357306455,81.57346130926169
2014-02-08,27.36859710134918,79.83782912571891
2014-02-09,27.420945508691606,79.58165393070392
2014-02-10,26.48865356087413,75.3863967472183
2014-02-11,26.687713881912046,79.00689426417628
2014-02-12,26.063292877510214,84.94226199777934
2014-02-13,28.42008612019124,81.77750136597648
2014-02-14,28.460176793634034,86.24265738561786
2014-02-15,27.683661708743877,84.32121363323421
2014-02-16,27.37978962352061,78.58137481898999
2014-02-17,29.56688616927709,87.32538299110465
2014-02-18,29.082447772575133,81.23649752717435
2014-02-19,25.474610017906183,75.14798424329275
2014-02-20,27.325929555441515,76.9622065818061
2014-02-21,31.792856653522648,74.125971450498
2014-02-22,30.201309919873033,79.13876433955889
2014-02-23,27.981153592791983,88.38253394399139
2014-02-24,26.299091857038093,73.0394999841176
2014-02-25,28.996638108875757,76.22911034319733
2014-02-26,29.274698931011628,87.49050197511794
2014-02-27,27.293196648752353,82.01048623314976
2014-02-28,29.138811551555378,74.87999497294159
2014-03-01,24.812666841141056,72.91736280305693
2014-03-02,31.96249611817667,81.215571354944
2014-03-03,31.341291587745975,70.71744464941483
2014-03-04,31.068069449167652,67.77457955538732
2014-03-05,30.866460347921084,83.15040426260065
2014-03-06,28.835881114347355,72.59772286810094
2014-03-07,33.70584537091491,76.4764887330982
2014-03-08,32.41331390782321,78.8490202233433
2014-03-09,32.27717711313289,78.81081888926099
2014-03-10,32.7571588330712,89.57488156629422
2014-03-11,32.43970376603215,77.28461694124985
2014-03-12,32.50937686019769,79.2089952495912
2014-03-13,35.39291620740267,79.5948390681071
2014-03-14,34.528319021657055,76.83988162787539
2014-03-15,33.039612001797,75.79158681318097
2014-03-16,34.02451101677911,67.17012548132556
2014-03-17,27.86926345771772,79.4304220423604
2014-03-18,35.09479611048568,73.6659930080933
2014-03-19,34.16282159768771,75.50323918980449
2014-03-20,34.457672552435575,83.83531244352764
2014-03-21,33.48572019262941,71.56086933181862
2014-03-22,34.82099820718138,76.09152635436664
2014-03-23,35.20485767432043,83.9133275578126
2014-03-24,33.971165411112096,75.10188808259475
2014-03-25,33.43392588565155,76.70168309885453
2014-03-26,37.76771725145405,73.02140834931012
2014-03-27,34.75658388210367,74.86982878178148
2014-03-28,36.67250431966869,77.43125544044089
2014-03-29,35.458873050562545,68.92003710657116
2014-03-30,37.241688305616854,74.40300996753935
2014-03-31,39.170240278655186,72.16113480007964
2014-04-01,35.695797489426624,75.01610687476847
2014-04-02,37.26209793315877,77.12675448260079
2014-04-03,36.36180084791125,64.8927827012176
2014-04-04,36.711001172421945,80.6463734745098
2014-04-05,38.48412172724971,67.41296097508248
2014-04-06,37.39261062260049,74.11053024346798
2014-04-07,39.247083708298184,68.09877759073078
2014-04-08,35.710827246636384,83.87555921989482
2014-04-09,39.737316758794925,67.91195947024663
2014-04-10,38.483514472930025,63.97943090760381
2014-04-11,35.7934809849644,63.02350003155297
2014-04-12,38.602726223224394,70.83097814240669
2014-04-13,39.41667895364523,74.77926833010409
2014-04-14,36.642838806839045,75.12586103149623
2014-04-15,38.46131012939258,70.60124134715187
2014-04-16,38.91340390419073,69.69297805652369
2014-04-17,34.52107747860187,67.04090966241596
2014-04-18,35.48688241051995,76.37547424023337
2014-04-19,39.13005736012845,74.516646221044
2014-04-20,39.55498287456718,63.18433411323929
2014-04-21,40.19331438212147,68.11589142744519
2014-04-22,38.84391579043419,69.74010100515031
2014-04-23,39.64530493810017,70.33869289349686
2014-04-24,38.73517024952496,65.35513186472436
2014-04-25,39.33095702803616,69.75728059417467
2014-04-26,42.83355677012172,68.81364229922131
2014-04-27,40.05273063445958,66.41458266858884
2014-04-28,40.47658802762778,57.91831036355674
2014-04-29,36.28433480756754,68.00829962541854
2014-04-30,43.553654105956895,67.78373895301573
2014-05-01,36.07528720750769,66.53983217700055
2014-05-02,42.24188545771846,63.01199378868203
2014-05-03,39.73230615197939,54.327188075028
2014-05-04,39.41905753644549,68.57371023446045
2014-05-05,40.99017333957305,53.08554919740964
2014-05-06,41.405733549769586,54.676510772205496
2014-05-07,41.33809937966102,55.768991873414905
2014-05-08,38.964694700962916,58.18994122167416
2014-05-09,39.292536586404836,58.20564858677169
2014-05-10,35.976993544427074,60.26625301788172
2014-05-11,39.45886877292855,59.49142045842961
2014-05-12,39.87444377735109,60.99561204111851
2014-05-13,37.47357240774497,56.501587446914115
2014-05-14,37.20271231010105,55.863536278191184
2014-05-15,41.8726408541987,57.80554773104496
2014-05-16,39.16468834515671,54.14750148042795
2014-05-17,37.87431444598561,60.623804446267755
2014-05-18,41.686282027648744,51.41808638161376
2014-05-19,36.107841204348794,62.112536055329045
2014-05-20,36.68193630340868,56.270514217600066
2014-05-21,42.61400858949979,56.938995630176265
2014-05-22,36.265619180397884,50.55256654438916
2014-05-23,43.49638168781506,56.76149219579028
2014-05-24,39.870504477585364,59.64779834642475
2014-05-25,39.44988102952272,54.44985195963268
2014-05-26,36.88312670765152,60.102308543767485
2014-05-27,41.36480398271542,57.510880483304156
2014-05-28,42.6372055057308,60.057921062257094
2014-05-29,42.509365218012015,51.20266941539835
2014-05-30,40.29332116599792,53.97503575965515
2014-05-31,35.282350110325204,60.080740499512366
2014-06-01,39.853862876771366,50.96726635738931
2014-06-02,41.11364808559334,60.51556025152032
2014-06-03,37.55851973472036,61.87180478257207
2014-06-04,37.35579899752576,43.70048306062001
2014-06-05,38.671427076697675,58.83815891005205
2014-06-06,38.648988971115394,49.6556811916789
2014-06-07,38.71373779485238,42.19285647611929
2014-06-08,39.534009660190804,59.32617529722682
2014-06-09,36.1771274187403,48.12330392767766
2014-06-10,37.92804487689479,47.176666481927455
2014-06-11,40.50407339792787,55.52474284189852
2014-06-12,35.62019840710656,55.67436912761035
2014-06-13,36.380616406958275,60.44495246890236
2014-06-14,37.11931593288048,49.16916745894734
2014-06-15,38.331251428223,51.81050433985884
2014-06-16,37.34302339192908,53.54198163970029
2014-06-17,33.89686524368447,52.704228692057015
2014-06-18,35.00195510916528,52.177585285021244
2014-06-19,38.299618316725315,47.06535521874556
2014-06-20,39.68072262235819,55.805082586261044
2014-06-21,35.51951682469348,57.31713864415351
2014-06-22,37.60548894083639,41.8933610274251
2014-06-23,38.137622827413466,42.662289550690716
2014-06-24,37.2806967352266,36.03741468960073
2014-06-25,39.75955647559528,49.87107630412551
2014-06-26,37.350847891001365,54.60829368233051
2014-06-27,35.583442364033004,47.54342911606552
2014-06-28,34.8719026992015,51.0386004626095
2014-06-29,36.66697672930578,40.12148589354441
2014-06-30,35.153426236083284,45.82750201393001
2014-07-01,36.76306928265319,48.54307199250003
2014-07-02,34.094063559606205,48.78867434952506
2014-07-03,37.245210966405566,53.87149235041076
2014-07-04,37.23343996167288,51.4983360287681
2014-07-05,38.77285308676457,52.01827430492243
2014-07-06,35.73971289925299,43.089415986875494
2014-07-07,33.43590442695568,46.523794414368
2014-07-08,36.63077268095618,39.038040110274466
2014-07-09,38.59720818435329,50.859632993949624
2014-07-10,31.124261892654044,52.02599315439196
2014-07-11,37.882356746406295,44.212940278424426
2014-07-12,29.309063004599228,40.49917452119086
2014-07-13,36.28003715206899,40.93283108856741
2014-07-14,34.23879862148738,37.63552088917092
2014-07-15,33.5420538798659,43.87948027398387
2014-07-16,34.663925863189945,50.26568329413326
2014-07-17,31.231707563893973,36.891587980867605
2014-07-18,31.875145586921082,47.685644341582744
2014-07-19,33.01339140051742,53.90827269295288
2014-07-20,31.1219147592733,40.26665581100283
2014-07-21,32.02116364548236,38.52853283775782
2014-07-22,28.053314709062654,36.155695555928084
2014-07-23,34.14716969718581,38.98363843041476
2014-07-24,29.775557316046445,48.903905655804905
2014-07-25,34.22446571535482,42.12321689746389
2014-07-26,32.5294778361727,39.92653984045626
2014-07-27,30.97593795499625,38.20346513981915
2014-07-28,30.043059573470494,46.70855350993023
2014-07-29,32.41116310675378,31.51026185470291
2014-07-30,25.041541576577085,41.154959826652004
2014-07-31,29.88282154934848,41.408742343466635
2014-08-01,27.383955095439177,40.147175491978395
2014-08-02,27.80441967691361,38.86805021194701
2014-08-03,29.15666896614924,26.97126151413507
2014-08-04,28.849724145652473,37.68192396181683
2014-08-05,32.007116084813,33.90540649082375
2014-08-06,27.626055563956115,45.46909950555253
2014-08-07,28.09545245009953,36.32363566262957
2014-08-08,28.25619428113501,37.44322705699685
2014-08-09,28.30865617999387,40.648398119301795
2014-08-10,27.737889887202268,37.46768815610665
2014-08-11,26.40755113400495,38.58791740168105
2014-08-12,29.985283887555774,37.66246212794107
2014-08-13,28.78604619066101,40.29260674432274
2014-08-14,26.521823768541463,43.55456026232051
2014-08-15,27.390653715167307,44.770368824499954
2014-08-16,26.8178767253075,48.98637959488505
2014-08-17,23.749630119786488,45.55487099144587
2014-08-18,28.90024105265776,38.51968804370237
2014-08-19,28.51376390759038,42.84161387728784
2014-08-20,24.265193594125314,44.8370237075785
2014-08-21,23.910597812965808,34.08065567954935
2014-08-22,22.55538287878938,38.28439184712463
2014-08-23,24.231363731467344,28.09333596988265
2014-08-24,24.95648859539529,39.58631734978622
2014-08-25,22.230821889482286,43.53207902010389
2014-08-26,23.14135121926978,43.89271569679627
2014-08-27,21.80173974948453,27.1817537998567
2014-08-28,24.91855272055228,40.504146414406506
2014-08-29,24.39302474205807,45.02050525303548
2014-08-30,21.379763164553786,40.178214352979644
2014-08-31,18.71841856819934,38.364677588677495
